Step,Loss,LR,Gate_Values
54500,3.0687,0.000148,"[0.567,0.733,0.862]"
54510,3.4271,0.000148,"[0.568,0.745,0.862]"
54520,3.1468,0.000148,"[0.571,0.734,0.871]"
54530,3.2645,0.000148,"[0.570,0.734,0.852]"
54540,3.1226,0.000148,"[0.568,0.728,0.856]"
54550,3.2557,0.000148,"[0.577,0.740,0.870]"
54560,3.0612,0.000148,"[0.564,0.733,0.850]"
54570,3.2358,0.000148,"[0.567,0.728,0.854]"
54580,3.1090,0.000148,"[0.574,0.745,0.854]"
54590,3.2400,0.000148,"[0.566,0.740,0.858]"
54600,3.1014,0.000147,"[0.576,0.743,0.866]"
54610,3.1590,0.000147,"[0.558,0.729,0.843]"
54620,3.2325,0.000147,"[0.563,0.733,0.848]"
54630,3.1979,0.000147,"[0.565,0.737,0.852]"
54640,3.1520,0.000147,"[0.564,0.729,0.867]"
54650,3.3334,0.000147,"[0.568,0.735,0.868]"
54660,3.2034,0.000147,"[0.566,0.741,0.876]"
54670,3.1727,0.000147,"[0.563,0.741,0.867]"
54680,3.0461,0.000147,"[0.573,0.740,0.868]"
54690,3.1876,0.000147,"[0.565,0.739,0.854]"
54700,3.2293,0.000147,"[0.572,0.744,0.855]"
54710,3.1938,0.000147,"[0.574,0.740,0.868]"
54720,3.0114,0.000147,"[0.556,0.723,0.846]"
54730,2.9846,0.000147,"[0.566,0.726,0.862]"
54740,3.2382,0.000147,"[0.558,0.735,0.849]"
54750,3.0812,0.000147,"[0.560,0.727,0.847]"
54760,3.2051,0.000147,"[0.562,0.740,0.857]"
54770,3.1068,0.000147,"[0.556,0.736,0.858]"
54780,3.1334,0.000147,"[0.568,0.729,0.864]"
54790,2.9760,0.000147,"[0.566,0.725,0.865]"
54800,3.2801,0.000147,"[0.574,0.740,0.870]"
54810,3.1184,0.000147,"[0.568,0.731,0.851]"
54820,3.2169,0.000147,"[0.564,0.727,0.836]"
54830,3.0008,0.000147,"[0.565,0.731,0.868]"
54840,3.1391,0.000146,"[0.572,0.722,0.866]"
54850,3.2173,0.000146,"[0.576,0.737,0.869]"
54860,3.0819,0.000146,"[0.572,0.731,0.865]"
54870,3.2360,0.000146,"[0.551,0.729,0.850]"
54880,3.0887,0.000146,"[0.563,0.727,0.860]"
54890,2.7944,0.000146,"[0.566,0.727,0.868]"
54900,3.0924,0.000146,"[0.557,0.735,0.851]"
54910,3.0019,0.000146,"[0.562,0.732,0.867]"
54920,3.1530,0.000146,"[0.567,0.740,0.868]"
54930,3.2457,0.000146,"[0.571,0.730,0.853]"
54940,3.0525,0.000146,"[0.562,0.730,0.865]"
54950,3.0829,0.000146,"[0.564,0.740,0.873]"
54960,3.3046,0.000146,"[0.563,0.735,0.858]"
54970,3.0912,0.000146,"[0.557,0.728,0.855]"
54980,3.1475,0.000146,"[0.556,0.721,0.854]"
54990,3.2712,0.000146,"[0.563,0.735,0.854]"
55000,3.1814,0.000146,"[0.574,0.737,0.868]"
55010,3.2161,0.000146,"[0.567,0.740,0.856]"
55020,3.2350,0.000146,"[0.562,0.737,0.863]"
55030,3.1233,0.000146,"[0.565,0.734,0.870]"
55040,3.1172,0.000146,"[0.563,0.724,0.862]"
55050,3.2013,0.000146,"[0.569,0.737,0.864]"
55060,3.1798,0.000146,"[0.560,0.729,0.859]"
55070,3.2087,0.000145,"[0.565,0.730,0.859]"
55080,3.2496,0.000145,"[0.556,0.729,0.845]"
55090,3.1837,0.000145,"[0.565,0.735,0.859]"
55100,3.1047,0.000145,"[0.564,0.733,0.858]"
55110,3.2509,0.000145,"[0.567,0.740,0.853]"
55120,3.1359,0.000145,"[0.565,0.732,0.841]"
55130,3.2214,0.000145,"[0.557,0.737,0.850]"
55140,3.2367,0.000145,"[0.561,0.739,0.860]"
55150,3.1296,0.000145,"[0.568,0.749,0.872]"
55160,3.3080,0.000145,"[0.575,0.742,0.860]"
55170,3.0524,0.000145,"[0.566,0.742,0.858]"
55180,3.2055,0.000145,"[0.564,0.732,0.853]"
55190,3.1575,0.000145,"[0.572,0.733,0.869]"
55200,3.0802,0.000145,"[0.577,0.745,0.862]"
55210,3.0876,0.000145,"[0.564,0.745,0.856]"
55220,3.1677,0.000145,"[0.567,0.733,0.860]"
55230,3.2714,0.000145,"[0.572,0.739,0.852]"
55240,3.0635,0.000145,"[0.563,0.737,0.859]"
55250,3.1048,0.000145,"[0.564,0.741,0.853]"
55260,3.1608,0.000145,"[0.568,0.731,0.856]"
55270,3.1569,0.000145,"[0.562,0.740,0.855]"
55280,3.2139,0.000145,"[0.561,0.747,0.861]"
55290,3.1836,0.000145,"[0.569,0.735,0.849]"
55300,3.1170,0.000145,"[0.562,0.735,0.847]"
55310,3.1397,0.000144,"[0.563,0.740,0.860]"
55320,3.1897,0.000144,"[0.564,0.739,0.863]"
55330,3.1910,0.000144,"[0.563,0.734,0.853]"
55340,3.0330,0.000144,"[0.568,0.736,0.875]"
55350,3.1098,0.000144,"[0.578,0.747,0.862]"
55360,2.8968,0.000144,"[0.573,0.733,0.847]"
55370,3.2302,0.000144,"[0.568,0.742,0.860]"
55380,3.1684,0.000144,"[0.553,0.735,0.856]"
55390,3.2731,0.000144,"[0.557,0.728,0.843]"
55400,3.1945,0.000144,"[0.560,0.748,0.870]"
55410,3.2428,0.000144,"[0.557,0.735,0.837]"
55420,3.2012,0.000144,"[0.557,0.735,0.854]"
55430,3.0199,0.000144,"[0.561,0.737,0.857]"
55440,3.0291,0.000144,"[0.561,0.739,0.863]"
55450,3.1824,0.000144,"[0.564,0.732,0.855]"
55460,3.1954,0.000144,"[0.562,0.746,0.877]"
55470,3.0997,0.000144,"[0.561,0.739,0.852]"
55480,3.2178,0.000144,"[0.567,0.739,0.853]"
55490,3.2716,0.000144,"[0.572,0.741,0.862]"
55500,3.1118,0.000144,"[0.560,0.739,0.868]"
55510,3.2993,0.000144,"[0.558,0.749,0.851]"
55520,3.2234,0.000144,"[0.564,0.738,0.860]"
55530,3.1878,0.000144,"[0.572,0.742,0.864]"
55540,2.9605,0.000143,"[0.571,0.739,0.871]"
55550,3.2158,0.000143,"[0.556,0.729,0.864]"
55560,3.1986,0.000143,"[0.564,0.738,0.864]"
55570,3.1240,0.000143,"[0.565,0.735,0.867]"
55580,3.2374,0.000143,"[0.577,0.738,0.870]"
55590,3.2533,0.000143,"[0.556,0.730,0.846]"
55600,3.0797,0.000143,"[0.564,0.733,0.861]"
55610,3.2416,0.000143,"[0.572,0.731,0.856]"
55620,3.0043,0.000143,"[0.567,0.732,0.861]"
55630,3.0791,0.000143,"[0.563,0.734,0.854]"
55640,3.3090,0.000143,"[0.564,0.743,0.839]"
55650,3.1841,0.000143,"[0.568,0.744,0.859]"
55660,3.3006,0.000143,"[0.553,0.736,0.855]"
55670,3.1158,0.000143,"[0.559,0.747,0.865]"
55680,3.1414,0.000143,"[0.562,0.737,0.867]"
55690,3.2056,0.000143,"[0.566,0.730,0.856]"
55700,3.0897,0.000143,"[0.560,0.731,0.858]"
55710,3.0973,0.000143,"[0.562,0.733,0.860]"
55720,3.2861,0.000143,"[0.568,0.741,0.857]"
55730,3.1619,0.000143,"[0.576,0.731,0.845]"
55740,3.3390,0.000143,"[0.569,0.744,0.859]"
55750,3.1422,0.000143,"[0.578,0.739,0.873]"
55760,3.0451,0.000143,"[0.557,0.729,0.850]"
55770,3.2338,0.000143,"[0.562,0.736,0.845]"
55780,3.2925,0.000142,"[0.573,0.728,0.856]"
55790,3.1423,0.000142,"[0.561,0.727,0.842]"
55800,3.2123,0.000142,"[0.565,0.732,0.861]"
55810,3.1710,0.000142,"[0.557,0.733,0.858]"
55820,3.2818,0.000142,"[0.556,0.719,0.848]"
55830,3.3338,0.000142,"[0.562,0.737,0.841]"
55840,2.9836,0.000142,"[0.561,0.719,0.862]"
55850,3.0990,0.000142,"[0.559,0.720,0.857]"
55860,3.2335,0.000142,"[0.557,0.722,0.844]"
55870,3.2016,0.000142,"[0.564,0.734,0.859]"
55880,3.2965,0.000142,"[0.566,0.731,0.851]"
55890,3.1025,0.000142,"[0.563,0.738,0.848]"
55900,3.0347,0.000142,"[0.566,0.728,0.851]"
55910,3.1896,0.000142,"[0.557,0.730,0.847]"
55920,3.1841,0.000142,"[0.563,0.736,0.858]"
55930,3.2435,0.000142,"[0.561,0.733,0.842]"
55940,3.1322,0.000142,"[0.556,0.720,0.842]"
55950,3.2277,0.000142,"[0.562,0.729,0.847]"
55960,3.2497,0.000142,"[0.557,0.723,0.856]"
55970,3.2335,0.000142,"[0.572,0.742,0.870]"
55980,3.1214,0.000142,"[0.553,0.724,0.849]"
55990,3.0179,0.000142,"[0.586,0.738,0.873]"
56000,3.0926,0.000142,"[0.568,0.737,0.865]"
56010,3.1966,0.000142,"[0.568,0.739,0.859]"
56020,3.1134,0.000141,"[0.562,0.742,0.857]"
56030,3.2555,0.000141,"[0.572,0.741,0.870]"
56040,3.1138,0.000141,"[0.558,0.736,0.854]"
56050,3.1732,0.000141,"[0.567,0.740,0.854]"
56060,3.1499,0.000141,"[0.561,0.742,0.862]"
56070,3.1627,0.000141,"[0.566,0.736,0.853]"
56080,3.1299,0.000141,"[0.568,0.742,0.860]"
56090,3.1059,0.000141,"[0.564,0.732,0.851]"
56100,3.0294,0.000141,"[0.566,0.742,0.870]"
56110,3.0974,0.000141,"[0.559,0.729,0.854]"
56120,3.3302,0.000141,"[0.567,0.739,0.860]"
56130,3.3447,0.000141,"[0.572,0.746,0.863]"
56140,3.1458,0.000141,"[0.569,0.743,0.870]"
56150,3.1734,0.000141,"[0.558,0.732,0.851]"
56160,3.3508,0.000141,"[0.564,0.736,0.855]"
56170,3.0153,0.000141,"[0.577,0.733,0.859]"
56180,3.1128,0.000141,"[0.573,0.733,0.861]"
56190,3.4650,0.000141,"[0.563,0.734,0.863]"
56200,3.1481,0.000141,"[0.576,0.731,0.867]"
56210,3.1047,0.000141,"[0.568,0.732,0.859]"
56220,3.1970,0.000141,"[0.577,0.726,0.859]"
56230,3.0386,0.000141,"[0.576,0.734,0.867]"
56240,3.1640,0.000141,"[0.566,0.743,0.865]"
56250,3.1804,0.000140,"[0.571,0.741,0.852]"
56260,2.8920,0.000140,"[0.575,0.729,0.864]"
56270,3.0882,0.000140,"[0.575,0.734,0.865]"
56280,3.1725,0.000140,"[0.564,0.736,0.865]"
56290,3.0136,0.000140,"[0.561,0.736,0.853]"
56300,3.1429,0.000140,"[0.587,0.743,0.870]"
56310,3.1479,0.000140,"[0.567,0.732,0.864]"
56320,3.2944,0.000140,"[0.560,0.742,0.853]"
56330,3.1407,0.000140,"[0.574,0.738,0.854]"
56340,3.3748,0.000140,"[0.568,0.747,0.866]"
56350,3.2031,0.000140,"[0.562,0.728,0.860]"
56360,2.9451,0.000140,"[0.573,0.737,0.873]"
56370,3.2252,0.000140,"[0.565,0.729,0.847]"
56380,3.3658,0.000140,"[0.565,0.731,0.848]"
56390,3.2948,0.000140,"[0.555,0.729,0.859]"
56400,2.9660,0.000140,"[0.566,0.731,0.861]"
56410,3.0698,0.000140,"[0.571,0.734,0.856]"
56420,3.1248,0.000140,"[0.577,0.734,0.859]"
56430,2.9839,0.000140,"[0.565,0.733,0.855]"
56440,3.2444,0.000140,"[0.568,0.740,0.856]"
56450,3.0497,0.000140,"[0.573,0.748,0.871]"
56460,3.1174,0.000140,"[0.571,0.742,0.878]"
56470,3.2336,0.000140,"[0.563,0.737,0.865]"
56480,3.1766,0.000140,"[0.563,0.739,0.862]"
56490,3.2569,0.000139,"[0.555,0.746,0.857]"
56500,3.2343,0.000139,"[0.565,0.730,0.863]"
56510,2.9140,0.000139,"[0.562,0.732,0.866]"
56520,3.0596,0.000139,"[0.555,0.739,0.868]"
56530,2.9379,0.000139,"[0.573,0.727,0.870]"
56540,3.2298,0.000139,"[0.563,0.735,0.858]"
56550,3.0842,0.000139,"[0.562,0.728,0.849]"
56560,3.1417,0.000139,"[0.575,0.740,0.869]"
56570,2.9861,0.000139,"[0.572,0.734,0.869]"
56580,3.2328,0.000139,"[0.564,0.735,0.858]"
56590,3.2222,0.000139,"[0.574,0.725,0.856]"
56600,3.0820,0.000139,"[0.572,0.726,0.851]"
56610,3.2060,0.000139,"[0.573,0.731,0.853]"
56620,3.3456,0.000139,"[0.576,0.741,0.864]"
56630,3.1613,0.000139,"[0.569,0.732,0.873]"
56640,3.2450,0.000139,"[0.562,0.728,0.847]"
56650,3.1594,0.000139,"[0.562,0.729,0.861]"
56660,3.2400,0.000139,"[0.558,0.733,0.856]"
56670,3.2365,0.000139,"[0.575,0.738,0.853]"
56680,3.1006,0.000139,"[0.566,0.727,0.850]"
56690,3.0848,0.000139,"[0.576,0.740,0.857]"
56700,3.2405,0.000139,"[0.572,0.730,0.854]"
56710,3.1182,0.000139,"[0.561,0.743,0.843]"
56720,2.9850,0.000139,"[0.568,0.733,0.857]"
56730,3.1958,0.000138,"[0.569,0.738,0.846]"
56740,3.2014,0.000138,"[0.577,0.737,0.861]"
56750,3.1502,0.000138,"[0.570,0.738,0.863]"
56760,3.1586,0.000138,"[0.575,0.728,0.866]"
56770,3.1897,0.000138,"[0.568,0.734,0.867]"
56780,3.3712,0.000138,"[0.569,0.736,0.867]"
56790,3.1382,0.000138,"[0.566,0.737,0.854]"
56800,3.0318,0.000138,"[0.563,0.735,0.860]"
56810,3.0845,0.000138,"[0.573,0.734,0.862]"
56820,3.0960,0.000138,"[0.571,0.738,0.869]"
56830,3.1272,0.000138,"[0.561,0.727,0.855]"
56840,3.1957,0.000138,"[0.563,0.736,0.860]"
56850,3.0156,0.000138,"[0.567,0.725,0.866]"
56860,3.2270,0.000138,"[0.565,0.725,0.861]"
56870,3.2651,0.000138,"[0.573,0.727,0.848]"
56880,3.2680,0.000138,"[0.572,0.735,0.865]"
56890,3.0971,0.000138,"[0.568,0.734,0.860]"
56900,3.1536,0.000138,"[0.563,0.742,0.862]"
56910,3.1113,0.000138,"[0.568,0.737,0.867]"
56920,3.2315,0.000138,"[0.569,0.741,0.865]"
56930,3.3594,0.000138,"[0.564,0.741,0.864]"
56940,3.3386,0.000138,"[0.564,0.742,0.857]"
56950,3.1671,0.000138,"[0.573,0.727,0.849]"
56960,3.2853,0.000138,"[0.565,0.731,0.850]"
56970,3.1436,0.000137,"[0.568,0.731,0.867]"
56980,3.1862,0.000137,"[0.572,0.741,0.863]"
56990,3.1802,0.000137,"[0.568,0.732,0.846]"
57000,3.2822,0.000137,"[0.568,0.737,0.846]"
57010,3.2559,0.000137,"[0.575,0.746,0.848]"
57020,3.0964,0.000137,"[0.574,0.732,0.862]"
57030,3.1690,0.000137,"[0.562,0.729,0.857]"
57040,3.1123,0.000137,"[0.559,0.732,0.847]"
57050,3.1697,0.000137,"[0.559,0.743,0.858]"
57060,3.0261,0.000137,"[0.566,0.733,0.858]"
57070,3.3308,0.000137,"[0.569,0.731,0.851]"
57080,3.1559,0.000137,"[0.565,0.733,0.852]"
57090,3.0213,0.000137,"[0.565,0.726,0.848]"
57100,2.9083,0.000137,"[0.569,0.744,0.860]"
57110,3.1141,0.000137,"[0.565,0.734,0.853]"
57120,3.0732,0.000137,"[0.568,0.730,0.851]"
57130,3.3254,0.000137,"[0.566,0.748,0.865]"
57140,3.0367,0.000137,"[0.562,0.725,0.850]"
57150,3.0187,0.000137,"[0.566,0.727,0.853]"
57160,3.1273,0.000137,"[0.567,0.731,0.855]"
57170,3.0132,0.000137,"[0.558,0.727,0.851]"
57180,3.1519,0.000137,"[0.568,0.728,0.849]"
57190,3.3062,0.000137,"[0.572,0.738,0.856]"
57200,3.2202,0.000137,"[0.570,0.741,0.857]"
57210,3.0406,0.000136,"[0.568,0.732,0.868]"
57220,3.2044,0.000136,"[0.568,0.732,0.847]"
57230,3.0594,0.000136,"[0.560,0.728,0.846]"
57240,3.2175,0.000136,"[0.573,0.739,0.852]"
57250,3.0485,0.000136,"[0.562,0.733,0.853]"
57260,3.0703,0.000136,"[0.552,0.729,0.850]"
57270,3.0985,0.000136,"[0.571,0.736,0.852]"
57280,3.1929,0.000136,"[0.571,0.737,0.859]"
57290,3.0568,0.000136,"[0.573,0.734,0.844]"
57300,3.3392,0.000136,"[0.554,0.719,0.844]"
57310,3.0796,0.000136,"[0.572,0.733,0.859]"
57320,3.2255,0.000136,"[0.560,0.733,0.852]"
57330,3.2993,0.000136,"[0.565,0.741,0.862]"
57340,3.3172,0.000136,"[0.565,0.734,0.855]"
57350,3.1770,0.000136,"[0.569,0.741,0.871]"
57360,3.3961,0.000136,"[0.562,0.738,0.841]"
57370,3.1071,0.000136,"[0.561,0.736,0.846]"
57380,3.2515,0.000136,"[0.567,0.729,0.853]"
57390,3.1910,0.000136,"[0.564,0.730,0.853]"
57400,3.2379,0.000136,"[0.560,0.734,0.843]"
57410,2.9949,0.000136,"[0.566,0.735,0.857]"
57420,3.1998,0.000136,"[0.564,0.733,0.859]"
57430,3.0200,0.000136,"[0.566,0.726,0.848]"
57440,2.9538,0.000136,"[0.574,0.739,0.876]"
57450,3.1748,0.000135,"[0.569,0.725,0.845]"
57460,3.1212,0.000135,"[0.558,0.724,0.845]"
57470,3.1270,0.000135,"[0.563,0.723,0.851]"
57480,3.2957,0.000135,"[0.566,0.730,0.850]"
57490,3.1371,0.000135,"[0.569,0.734,0.860]"
57500,3.2151,0.000135,"[0.578,0.739,0.861]"
57510,3.2949,0.000135,"[0.562,0.737,0.867]"
57520,3.1789,0.000135,"[0.574,0.745,0.878]"
57530,3.1672,0.000135,"[0.565,0.735,0.854]"
57540,3.0550,0.000135,"[0.556,0.732,0.849]"
57550,3.1287,0.000135,"[0.574,0.745,0.863]"
57560,3.0684,0.000135,"[0.571,0.726,0.849]"
57570,3.1177,0.000135,"[0.567,0.738,0.867]"
57580,3.1859,0.000135,"[0.565,0.741,0.858]"
57590,3.2027,0.000135,"[0.565,0.729,0.847]"
57600,3.2794,0.000135,"[0.565,0.737,0.850]"
57610,3.3197,0.000135,"[0.580,0.742,0.850]"
57620,3.2121,0.000135,"[0.567,0.735,0.862]"
57630,3.2278,0.000135,"[0.563,0.739,0.855]"
57640,3.2676,0.000135,"[0.569,0.730,0.853]"
57650,3.1547,0.000135,"[0.562,0.751,0.857]"
57660,3.0460,0.000135,"[0.552,0.741,0.850]"
57670,3.0400,0.000135,"[0.566,0.735,0.853]"
57680,3.1473,0.000135,"[0.567,0.733,0.854]"
57690,3.1802,0.000134,"[0.562,0.736,0.849]"
57700,3.3104,0.000134,"[0.564,0.744,0.855]"
57710,3.1011,0.000134,"[0.561,0.736,0.861]"
57720,3.1662,0.000134,"[0.557,0.728,0.856]"
57730,3.1387,0.000134,"[0.573,0.737,0.862]"
57740,3.0413,0.000134,"[0.560,0.727,0.850]"
57750,2.9402,0.000134,"[0.562,0.727,0.861]"
57760,3.0814,0.000134,"[0.568,0.741,0.854]"
57770,3.1826,0.000134,"[0.568,0.739,0.855]"
57780,3.1045,0.000134,"[0.571,0.731,0.866]"
57790,3.1380,0.000134,"[0.574,0.736,0.866]"
57800,3.0916,0.000134,"[0.568,0.733,0.861]"
57810,3.2354,0.000134,"[0.555,0.734,0.860]"
57820,3.1544,0.000134,"[0.566,0.728,0.845]"
57830,3.0907,0.000134,"[0.557,0.722,0.853]"
57840,3.3569,0.000134,"[0.560,0.746,0.867]"
57850,3.2555,0.000134,"[0.557,0.733,0.850]"
57860,3.0039,0.000134,"[0.566,0.742,0.857]"
57870,3.1896,0.000134,"[0.564,0.733,0.855]"
57880,3.1058,0.000134,"[0.567,0.727,0.860]"
57890,3.0976,0.000134,"[0.565,0.731,0.853]"
57900,3.2610,0.000134,"[0.566,0.737,0.864]"
57910,3.1227,0.000134,"[0.563,0.741,0.861]"
57920,3.0768,0.000134,"[0.569,0.739,0.857]"
57930,3.3126,0.000133,"[0.560,0.741,0.855]"
57940,2.9988,0.000133,"[0.554,0.735,0.861]"
57950,3.1518,0.000133,"[0.567,0.733,0.858]"
57960,3.2539,0.000133,"[0.567,0.735,0.864]"
57970,3.0503,0.000133,"[0.572,0.723,0.857]"
57980,3.0201,0.000133,"[0.558,0.734,0.857]"
57990,3.1314,0.000133,"[0.573,0.736,0.858]"
58000,3.0642,0.000133,"[0.566,0.728,0.859]"
58010,3.1608,0.000133,"[0.551,0.725,0.850]"
58020,3.0143,0.000133,"[0.562,0.731,0.857]"
58030,3.1984,0.000133,"[0.573,0.739,0.856]"
58040,3.1956,0.000133,"[0.565,0.733,0.850]"
58050,3.2034,0.000133,"[0.569,0.731,0.849]"
58060,3.1781,0.000133,"[0.562,0.728,0.857]"
58070,3.1567,0.000133,"[0.564,0.730,0.851]"
58080,3.0564,0.000133,"[0.562,0.728,0.851]"
58090,3.1381,0.000133,"[0.564,0.736,0.854]"
58100,3.1551,0.000133,"[0.566,0.733,0.863]"
58110,3.1863,0.000133,"[0.568,0.734,0.862]"
58120,3.1732,0.000133,"[0.572,0.734,0.861]"
58130,3.1323,0.000133,"[0.567,0.722,0.861]"
58140,3.1638,0.000133,"[0.559,0.740,0.862]"
58150,3.0770,0.000133,"[0.562,0.727,0.855]"
58160,3.3047,0.000133,"[0.564,0.735,0.860]"
58170,3.1646,0.000132,"[0.565,0.737,0.851]"
58180,3.1334,0.000132,"[0.574,0.720,0.856]"
58190,3.1687,0.000132,"[0.562,0.733,0.864]"
58200,3.0493,0.000132,"[0.567,0.734,0.864]"
58210,3.0630,0.000132,"[0.568,0.739,0.866]"
58220,3.1839,0.000132,"[0.563,0.733,0.855]"
58230,3.2663,0.000132,"[0.577,0.733,0.864]"
58240,3.2788,0.000132,"[0.561,0.737,0.856]"
58250,3.1009,0.000132,"[0.555,0.729,0.850]"
58260,2.7671,0.000132,"[0.564,0.727,0.851]"
58270,3.1119,0.000132,"[0.560,0.737,0.853]"
58280,3.2485,0.000132,"[0.566,0.720,0.855]"
58290,3.1006,0.000132,"[0.570,0.724,0.857]"
58300,3.1691,0.000132,"[0.565,0.727,0.843]"
58310,3.0136,0.000132,"[0.569,0.733,0.871]"
58320,2.9584,0.000132,"[0.561,0.721,0.854]"
58330,3.0870,0.000132,"[0.562,0.731,0.865]"
58340,3.0632,0.000132,"[0.564,0.728,0.854]"
58350,3.2858,0.000132,"[0.561,0.735,0.852]"
58360,3.2414,0.000132,"[0.563,0.728,0.858]"
58370,2.9634,0.000132,"[0.561,0.724,0.859]"
58380,3.0223,0.000132,"[0.564,0.722,0.860]"
58390,3.0517,0.000132,"[0.565,0.727,0.854]"
58400,3.0453,0.000132,"[0.567,0.730,0.868]"
58410,3.1963,0.000131,"[0.560,0.726,0.874]"
58420,3.0325,0.000131,"[0.572,0.727,0.858]"
58430,3.1091,0.000131,"[0.558,0.721,0.844]"
58440,3.0570,0.000131,"[0.572,0.734,0.864]"
58450,3.0219,0.000131,"[0.568,0.732,0.861]"
58460,3.0335,0.000131,"[0.563,0.735,0.853]"
58470,3.3112,0.000131,"[0.563,0.736,0.851]"
58480,3.1275,0.000131,"[0.570,0.730,0.859]"
58490,2.9773,0.000131,"[0.574,0.738,0.849]"
58500,3.1676,0.000131,"[0.568,0.744,0.853]"
58510,3.0875,0.000131,"[0.561,0.720,0.853]"
58520,3.1454,0.000131,"[0.566,0.736,0.865]"
58530,3.0381,0.000131,"[0.568,0.732,0.856]"
58540,3.1227,0.000131,"[0.562,0.730,0.849]"
58550,3.2430,0.000131,"[0.573,0.744,0.859]"
58560,3.1591,0.000131,"[0.569,0.738,0.863]"
58570,3.1534,0.000131,"[0.555,0.732,0.851]"
58580,3.2967,0.000131,"[0.562,0.732,0.851]"
58590,3.1803,0.000131,"[0.557,0.736,0.857]"
58600,3.2283,0.000131,"[0.560,0.737,0.851]"
58610,3.3058,0.000131,"[0.564,0.736,0.857]"
58620,3.0389,0.000131,"[0.563,0.735,0.857]"
58630,3.1709,0.000131,"[0.562,0.732,0.851]"
58640,2.9738,0.000131,"[0.581,0.732,0.861]"
58650,3.0911,0.000130,"[0.567,0.734,0.850]"
58660,3.1908,0.000130,"[0.572,0.741,0.863]"
58670,3.2537,0.000130,"[0.576,0.735,0.854]"
58680,3.0028,0.000130,"[0.569,0.733,0.864]"
58690,3.2310,0.000130,"[0.555,0.723,0.854]"
58700,3.1085,0.000130,"[0.559,0.734,0.861]"
58710,3.0697,0.000130,"[0.566,0.732,0.866]"
58720,3.2595,0.000130,"[0.562,0.729,0.857]"
58730,3.3014,0.000130,"[0.566,0.734,0.855]"
58740,3.2972,0.000130,"[0.562,0.742,0.858]"
58750,3.1422,0.000130,"[0.557,0.737,0.855]"
58760,3.3828,0.000130,"[0.555,0.745,0.855]"
58770,3.1124,0.000130,"[0.561,0.742,0.850]"
58780,3.2099,0.000130,"[0.560,0.733,0.858]"
58790,3.1422,0.000130,"[0.560,0.723,0.852]"
58800,3.0123,0.000130,"[0.560,0.732,0.858]"
58810,3.1278,0.000130,"[0.569,0.730,0.866]"
58820,3.1292,0.000130,"[0.558,0.724,0.865]"
58830,3.1717,0.000130,"[0.561,0.737,0.867]"
58840,3.2606,0.000130,"[0.557,0.730,0.856]"
58850,3.1410,0.000130,"[0.561,0.727,0.860]"
58860,3.3637,0.000130,"[0.557,0.732,0.855]"
58870,3.1211,0.000130,"[0.572,0.726,0.867]"
58880,3.3089,0.000130,"[0.559,0.729,0.851]"
58890,2.9208,0.000129,"[0.576,0.730,0.861]"
58900,3.0078,0.000129,"[0.562,0.737,0.878]"
58910,3.0986,0.000129,"[0.554,0.727,0.849]"
58920,2.8345,0.000129,"[0.560,0.740,0.875]"
58930,3.2965,0.000129,"[0.564,0.741,0.857]"
58940,2.9833,0.000129,"[0.564,0.737,0.858]"
58950,3.1216,0.000129,"[0.570,0.727,0.860]"
58960,3.2138,0.000129,"[0.556,0.736,0.862]"
58970,3.1477,0.000129,"[0.567,0.727,0.864]"
58980,3.1366,0.000129,"[0.557,0.728,0.856]"
58990,3.0672,0.000129,"[0.572,0.733,0.856]"
59000,3.2257,0.000129,"[0.563,0.734,0.855]"
59010,3.0797,0.000129,"[0.556,0.738,0.858]"
59020,3.1561,0.000129,"[0.562,0.732,0.859]"
59030,3.0398,0.000129,"[0.563,0.730,0.856]"
59040,3.0878,0.000129,"[0.565,0.723,0.851]"
59050,3.0486,0.000129,"[0.574,0.737,0.865]"
59060,3.2165,0.000129,"[0.560,0.727,0.843]"
59070,2.9863,0.000129,"[0.563,0.727,0.859]"
59080,3.1271,0.000129,"[0.568,0.735,0.850]"
59090,2.9959,0.000129,"[0.567,0.721,0.846]"
59100,3.0904,0.000129,"[0.569,0.738,0.859]"
59110,3.2043,0.000129,"[0.563,0.730,0.846]"
59120,3.0695,0.000129,"[0.561,0.731,0.861]"
59130,3.2169,0.000128,"[0.563,0.734,0.858]"
59140,3.2027,0.000128,"[0.558,0.727,0.834]"
59150,3.2074,0.000128,"[0.569,0.732,0.861]"
59160,3.2827,0.000128,"[0.557,0.728,0.851]"
59170,3.1581,0.000128,"[0.559,0.732,0.856]"
59180,3.0610,0.000128,"[0.564,0.728,0.862]"
59190,2.8248,0.000128,"[0.569,0.720,0.862]"
59200,3.0693,0.000128,"[0.562,0.730,0.849]"
59210,3.0953,0.000128,"[0.558,0.709,0.850]"
59220,3.0472,0.000128,"[0.575,0.733,0.860]"
59230,3.1618,0.000128,"[0.561,0.735,0.852]"
59240,3.0783,0.000128,"[0.569,0.734,0.863]"
59250,3.0452,0.000128,"[0.557,0.734,0.856]"
59260,3.1347,0.000128,"[0.560,0.741,0.844]"
59270,3.0484,0.000128,"[0.562,0.735,0.860]"
59280,3.2948,0.000128,"[0.560,0.736,0.859]"
59290,3.1233,0.000128,"[0.559,0.740,0.863]"
59300,3.1324,0.000128,"[0.560,0.732,0.861]"
59310,3.2289,0.000128,"[0.557,0.737,0.853]"
